family_old_with_errors,family,genus,taxon,species,name_matched,accepted_name,Taxonomic_status,limit.s,limit.n,lat.mid,lat.ext,trop.frac,temp.frac,tropicality
sapindaceae,sapindaceae,serjania,serjania_meridionalis,meridionalis,serjania_meridionalis,serjania_meridionalis,Accepted,-26.1,-12.5,-19.3,13.6,0.808823529,-0.191176471,0.617647059
sapindaceae,sapindaceae,talisia,talisia_angustifolia,angustifolia,talisia_angustifolia,talisia_angustifolia,Accepted,-24.2,-13.9,-19.1,10.3,0.932038835,-0.067961165,0.86407767
sapindaceae,sapindaceae,talisia,talisia_esculenta,esculenta,talisia_esculenta,talisia_esculenta,Accepted,-25.3,-12.5,-18.9,12.8,0.859375,-0.140625,0.71875
sapindaceae,sapindaceae,magonia,magonia_pubescens,pubescens,magonia_pubescens,magonia_pubescens,Accepted,-23.2,-14.4,-18.8,8.8,1,0,1
sapindaceae,sapindaceae,matayba,matayba_sylvatica,sylvatica,matayba_sylvatica,matayba_sylvatica,Accepted,-22.9,-14.7,-18.8,8.3,1,0,1
sapindaceae,sapindaceae,serjania,serjania_foveata,foveata,serjania_foveata,serjania_foveata,Accepted,-25.3,-12.2,-18.7,13.1,0.86259542,-0.13740458,0.72519084
sapindaceae,sapindaceae,allophylus,allophylus_pauciflorus,pauciflorus,allophylus_pauciflorus,allophylus_pauciflorus,Accepted,-25.7,-11,-18.3,14.7,0.850340136,-0.149659864,0.700680272
sapindaceae,sapindaceae,serjania,serjania_glabrata,glabrata,serjania_glabrata,serjania_glabrata,Accepted,-26.1,-0.8,-13.5,25.3,0.897233202,-0.102766798,0.794466403
sapindaceae,sapindaceae,matayba,matayba_grandis,grandis,matayba_grandis,matayba_grandis,Accepted,-23.6,-3,-13.3,20.6,0.995145631,-0.004854369,0.990291262
sapindaceae,sapindaceae,serjania,serjania_obtusidentata,obtusidentata,serjania_obtusidentata,serjania_obtusidentata,Accepted,-14.7,-11,-12.8,3.7,1,0,1
sapindaceae,sapindaceae,serjania,serjania_ampelopsis,ampelopsis,serjania_ampelopsis,serjania_ampelopsis,Accepted,-22.4,-2.4,-12.4,20,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_glabratus,glabratus,allophylus_glabratus,allophylus_glabratus,Accepted,-12.5,-12,-12.3,0.5,1,0,1
sapindaceae,sapindaceae,serjania,serjania_grandiflora,grandiflora,serjania_grandiflora,serjania_caracasana,Synonym,-22.9,-1.1,-12,21.8,1,0,1
sapindaceae,sapindaceae,serjania,serjania_altissima,altissima,serjania_altissima,serjania_altissima,Accepted,-12.6,-11,-11.8,1.6,1,0,1
sapindaceae,sapindaceae,talisia,talisia_hemidasya,hemidasya,talisia_hemidasya,talisia_hemidasya,Accepted,-13.9,-9.3,-11.6,4.6,1,0,1
sapindaceae,sapindaceae,serjania,serjania_lethalis,lethalis,serjania_lethalis,serjania_lethalis,Accepted,-17.7,-4.2,-11,13.6,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_edulis,edulis,allophylus_edulis,allophylus_edulis,Accepted,-27,6.5,-10.3,33.5,0.895522388,-0.104477612,0.791044776
sapindaceae,sapindaceae,allophylus,allophylus_mollis,mollis,allophylus_mollis,allophylus_mollis,Accepted,-14.6,-5.7,-10.1,8.9,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_boliviana,boliviana,paullinia_boliviana,paullinia_boliviana,Accepted,-17,-2.6,-9.8,14.4,1,0,1
sapindaceae,sapindaceae,serjania,serjania_grandifolia,grandifolia,serjania_grandifolia,serjania_grandifolia,Accepted,-22.2,3.6,-9.3,25.8,1,0,1
sapindaceae,sapindaceae,serjania,serjania_rufa,rufa,serjania_rufa,serjania_rufa,Accepted,-11.7,-6.6,-9.1,5.1,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_divaricatus,divaricatus,allophylus_divaricatus,allophylus_divaricatus,Accepted,-17.4,-0.6,-9,16.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_stipularis,stipularis,paullinia_stipularis,paullinia_stipularis,Accepted,-21.4,3.6,-8.9,25.1,1,0,1
sapindaceae,sapindaceae,cupania,cupania_polyodonta,polyodonta,cupania_polyodonta,cupania_polyodonta,Accepted,-14.7,-2.4,-8.5,12.3,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_hystrix,hystrix,paullinia_hystrix,paullinia_hystrix,Accepted,-12.5,-4.2,-8.3,8.3,1,0,1
sapindaceae,sapindaceae,matayba,matayba_macrocarpa,macrocarpa,matayba_macrocarpa,matayba_macrocarpa,Accepted,-12.5,-3.8,-8.1,8.7,1,0,1
sapindaceae,sapindaceae,serjania,serjania_pyramidata,pyramidata,serjania_pyramidata,serjania_pyramidata,Accepted,-9,-7.2,-8.1,1.8,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_paniculatus,paniculatus,allophylus_paniculatus,allophylus_paniculatus,Accepted,-15.3,-0.8,-8,14.5,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_scrobiculatus,scrobiculatus,allophylus_scrobiculatus,allophylus_scrobiculatus,Accepted,-12.5,-3.4,-8,9.1,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_punctatus,punctatus,allophylus_punctatus,allophylus_punctatus,Accepted,-16.6,0.8,-7.9,17.4,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_tarapotensis,tarapotensis,paullinia_tarapotensis,paullinia_tarapotensis,Accepted,-15.2,-0.7,-7.9,14.5,1,0,1
sapindaceae,sapindaceae,matayba,matayba_purgans,purgans,matayba_purgans,matayba_purgans,Accepted,-12.7,-3,-7.8,9.7,1,0,1
sapindaceae,sapindaceae,serjania,serjania_brachyptera,brachyptera,serjania_brachyptera,serjania_brachyptera,Accepted,-9,-5.7,-7.4,3.3,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_imberbis,imberbis,paullinia_imberbis,paullinia_imberbis,Accepted,-14.8,0.3,-7.3,15,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_cuneata,cuneata,paullinia_cuneata,paullinia_cuneata,Accepted,-14.5,-0.1,-7.3,14.4,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_pilosus,pilosus,allophylus_pilosus,allophylus_pilosus,Accepted,-14.5,0.1,-7.2,14.6,1,0,1
sapindaceae,sapindaceae,serjania,serjania_didymadenia,didymadenia,serjania_didymadenia,serjania_didymadenia,Accepted,-13.7,-0.3,-7,13.4,1,0,1
sapindaceae,sapindaceae,talisia,talisia_carinata,carinata,talisia_carinata,talisia_carinata,Accepted,-8.8,-5,-6.9,3.8,1,0,1
sapindaceae,sapindaceae,serjania,serjania_inscripta,inscripta,serjania_inscripta,serjania_inscripta,Accepted,-12.8,-0.8,-6.8,12,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_peruvianus,peruvianus,allophylus_peruvianus,allophylus_peruvianus,Accepted,-13.2,-0.2,-6.7,13,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_mazanensis,mazanensis,paullinia_mazanensis,paullinia_mazanensis,Accepted,-12.8,-0.7,-6.7,12.2,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_bidentata,bidentata,paullinia_bidentata,paullinia_bidentata,Accepted,-12.6,-0.8,-6.7,11.8,1,0,1
sapindaceae,sapindaceae,serjania,serjania_rubicaulis,rubicaulis,serjania_rubicaulis,serjania_rubicaulis,Accepted,-17.7,4.3,-6.7,22.1,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_olivacea,olivacea,paullinia_olivacea,paullinia_olivacea,Accepted,-13.2,0.3,-6.5,13.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_exalata,exalata,paullinia_exalata,paullinia_exalata,Accepted,-11.7,-0.8,-6.3,10.9,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_acutangula,acutangula,paullinia_acutangula,paullinia_acutangula,Accepted,-12.5,0.1,-6.2,12.6,1,0,1
sapindaceae,sapindaceae,dilodendron,dilodendron_elegans,elegans,dilodendron_elegans,dilodendron_elegans,Accepted,-23.2,11,-6.1,34.2,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_gigantea,gigantea,paullinia_gigantea,paullinia_gigantea,Accepted,-11.8,-0.5,-6.1,11.3,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_amazonicus,amazonicus,allophylus_amazonicus,allophylus_amazonicus,Accepted,-12.6,0.9,-5.9,13.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_obovata,obovata,paullinia_obovata,paullinia_obovata,Accepted,-15.2,3.5,-5.8,18.7,1,0,1
sapindaceae,sapindaceae,talisia,talisia_acutifolia,acutifolia,talisia_acutifolia,talisia_acutifolia,Accepted,-13.5,1.9,-5.8,15.4,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_sphaerocarpa,sphaerocarpa,paullinia_sphaerocarpa,paullinia_sphaerocarpa,Accepted,-8,-1.7,-4.9,6.3,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_myrianthus,myrianthus,allophylus_myrianthus,allophylus_myrianthus,Accepted,-10.4,1.1,-4.7,11.5,1,0,1
sapindaceae,sapindaceae,matayba,matayba_macrostylis,macrostylis,matayba_macrostylis,matayba_macrostylis,Accepted,-14.7,5.2,-4.7,19.9,1,0,1
sapindaceae,sapindaceae,matayba,matayba_inelegans,inelegans,matayba_inelegans,matayba_inelegans,Accepted,-14.8,5.7,-4.6,20.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_enneaphylla,enneaphylla,paullinia_enneaphylla,paullinia_enneaphylla,Accepted,-5.7,-3.5,-4.6,2.2,1,0,1
sapindaceae,sapindaceae,talisia,talisia_mollis,mollis,talisia_mollis,talisia_mollis,Accepted,-12.8,3.6,-4.6,16.4,1,0,1
sapindaceae,sapindaceae,serjania,serjania_caracasana,caracasana,serjania_caracasana,serjania_caracasana,Accepted,-26.5,17.7,-4.4,44.2,0.932126697,-0.067873303,0.864253394
sapindaceae,sapindaceae,allophylus,allophylus_floribundus,floribundus,allophylus_floribundus,allophylus_floribundus,Accepted,-15.2,6.5,-4.3,21.7,1,0,1
sapindaceae,sapindaceae,matayba,matayba_macrolepis,macrolepis,matayba_macrolepis,matayba_macrostylis,Synonym,-14.8,6.2,-4.3,21,1,0,1
sapindaceae,sapindaceae,toulicia,toulicia_reticulata,reticulata,toulicia_reticulata,toulicia_reticulata,Accepted,-17.5,9.2,-4.2,26.7,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_incanus,incanus,allophylus_incanus,allophylus_incanus,Accepted,-12.4,4.2,-4.1,16.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_hispida,hispida,paullinia_hispida,paullinia_hispida,Accepted,-11.8,3.5,-4.1,15.3,1,0,1
sapindaceae,sapindaceae,talisia,talisia_clathrata,clathrata,talisia_clathrata,talisia_clathrata,Accepted,-4.2,-4,-4.1,0.3,1,0,1
sapindaceae,sapindaceae,serjania,serjania_inflata,inflata,serjania_inflata,serjania_inflata,Accepted,-7.2,-0.8,-4,6.4,1,0,1
sapindaceae,sapindaceae,talisia,talisia_cerasina,cerasina,talisia_cerasina,talisia_cerasina,Accepted,-17.2,9.7,-3.8,26.9,1,0,1
sapindaceae,sapindaceae,matayba,matayba_elegans,elegans,matayba_elegans,matayba_elegans,Accepted,-13.9,6.5,-3.7,20.4,1,0,1
sapindaceae,sapindaceae,matayba,matayba_spruceana,spruceana,matayba_spruceana,matayba_spruceana,Accepted,-6,-1.5,-3.7,4.5,1,0,1
sapindaceae,sapindaceae,serjania,serjania_communis,communis,serjania_communis,serjania_communis,Accepted,-11,3.5,-3.7,14.5,1,0,1
sapindaceae,sapindaceae,serjania,serjania_leptocarpa,leptocarpa,serjania_leptocarpa,serjania_leptocarpa,Accepted,-16.3,9,-3.6,25.3,1,0,1
sapindaceae,sapindaceae,matayba,matayba_guianensis,guianensis,matayba_guianensis,matayba_guianensis,Accepted,-17.5,10.5,-3.5,28,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_simulans,simulans,paullinia_simulans,paullinia_simulans,Accepted,-4.2,-2.8,-3.5,1.4,1,0,1
sapindaceae,sapindaceae,serjania,serjania_oxyphylla,oxyphylla,serjania_oxyphylla,serjania_oxyphylla,Accepted,-6.2,-0.8,-3.5,5.4,1,0,1
sapindaceae,sapindaceae,cupania,cupania_americana,americana,cupania_americana,cupania_americana,Accepted,-17.8,11.1,-3.3,28.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_dasystachya,dasystachya,paullinia_dasystachya,paullinia_dasystachya,Accepted,-15,8.5,-3.3,23.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_pachycarpa,pachycarpa,paullinia_pachycarpa,paullinia_pachycarpa,Accepted,-14.9,8.3,-3.3,23.3,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_leiocarpa,leiocarpa,paullinia_leiocarpa,paullinia_leiocarpa,Accepted,-17.5,11.2,-3.1,28.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_faginea,faginea,paullinia_faginea,paullinia_faginea,Accepted,-17,10.8,-3.1,27.8,1,0,1
sapindaceae,sapindaceae,serjania,serjania_longipes,longipes,serjania_longipes,serjania_longipes,Accepted,-4.2,-2,-3.1,2.2,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_loretensis,loretensis,allophylus_loretensis,allophylus_loretensis,Accepted,-12.6,6.5,-3,19.1,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_curvicuspis,curvicuspis,paullinia_curvicuspis,paullinia_curvicuspis,Accepted,-5.1,-0.6,-2.9,4.4,1,0,1
sapindaceae,sapindaceae,serjania,serjania_mollis,mollis,serjania_mollis,serjania_mollis,Accepted,-5.8,0.1,-2.9,5.9,1,0,1
sapindaceae,sapindaceae,serjania,serjania_mucronulata,mucronulata,serjania_mucronulata,serjania_mucronulata,Accepted,-3.8,-2,-2.9,1.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_fissistipula,fissistipula,paullinia_fissistipula,paullinia_fissistipula,Accepted,-5,-0.7,-2.8,4.3,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_stenodictyus,stenodictyus,allophylus_stenodictyus,allophylus_stenodictyus,Accepted,-6.3,1,-2.7,7.3,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_tumbesensis,tumbesensis,paullinia_tumbesensis,paullinia_tumbesensis,Accepted,-4.3,-1,-2.7,3.3,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_leucoclados,leucoclados,allophylus_leucoclados,allophylus_leucoclados,Accepted,-4.5,-0.8,-2.6,3.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_yoco,yoco,paullinia_yoco,paullinia_yoco,Accepted,-4.9,0,-2.5,4.9,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_fasciculata,fasciculata,paullinia_fasciculata,paullinia_alata,Synonym,-15.3,10.5,-2.4,25.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_selenoptera,selenoptera,paullinia_selenoptera,paullinia_selenoptera,Accepted,-11.8,7,-2.4,18.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_fimbriata,fimbriata,paullinia_fimbriata,paullinia_rugosa,Synonym,-4.2,-0.7,-2.4,3.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_cupana,cupana,paullinia_cupana,paullinia_cupana,Accepted,-4.2,-0.6,-2.4,3.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_trilatera,trilatera,paullinia_trilatera,paullinia_trilatera,Accepted,-4.2,-0.2,-2.2,4,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_pinnata,pinnata,paullinia_pinnata,paullinia_pinnata,Accepted,-26.7,22.3,-2.2,49,0.934693878,-0.065306122,0.869387755
sapindaceae,sapindaceae,allophylus,allophylus_dodsonii,dodsonii,allophylus_dodsonii,allophylus_dodsonii,Accepted,-4.3,0.4,-2,4.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_subnuda,subnuda,paullinia_subnuda,paullinia_subnuda,Accepted,-14.8,10.9,-2,25.7,1,0,1
sapindaceae,sapindaceae,matayba,matayba_arborescens,arborescens,matayba_arborescens,matayba_arborescens,Accepted,-14.6,11,-1.8,25.5,1,0,1
sapindaceae,sapindaceae,matayba,matayba_scrobiculata,scrobiculata,matayba_scrobiculata,matayba_scrobiculata,Accepted,-13.5,10,-1.8,23.5,1,0,1
sapindaceae,sapindaceae,talisia,talisia_nervosa,nervosa,talisia_nervosa,talisia_nervosa,Accepted,-16.5,13,-1.8,29.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_nobilis,nobilis,paullinia_nobilis,paullinia_nobilis,Accepted,-11.5,8.1,-1.7,19.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_bracteosa,bracteosa,paullinia_bracteosa,paullinia_bracteosa,Accepted,-15.2,11.9,-1.6,27.1,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_itayensis,itayensis,paullinia_itayensis,paullinia_itayensis,Accepted,-12.8,9.7,-1.6,22.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_clathrata,clathrata,paullinia_clathrata,paullinia_clathrata,Accepted,-11.5,8.7,-1.4,20.2,1,0,1
sapindaceae,sapindaceae,serjania,serjania_atrolineata,atrolineata,serjania_atrolineata,serjania_atrolineata,Accepted,-19.5,16.8,-1.3,36.3,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_paullinioides,paullinioides,paullinia_paullinioides,paullinia_paullinioides,Accepted,-12.6,10.4,-1.1,23,1,0,1
sapindaceae,sapindaceae,serjania,serjania_brevipes,brevipes,serjania_brevipes,serjania_brevipes,Accepted,-2.4,0.5,-1,2.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_capreolata,capreolata,paullinia_capreolata,paullinia_capreolata,Accepted,-12,10.3,-0.9,22.4,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_alata,alata,paullinia_alata,paullinia_alata,Accepted,-4.9,3.2,-0.9,8.1,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_subauriculata,subauriculata,paullinia_subauriculata,paullinia_subauriculata,Accepted,-1.1,-0.7,-0.9,0.3,1,0,1
sapindaceae,sapindaceae,talisia,talisia_setigera,setigera,talisia_setigera,talisia_setigera,Accepted,-2.4,0.8,-0.8,3.2,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_granatensis,granatensis,paullinia_granatensis,paullinia_granatensis,Accepted,-12.6,11.1,-0.7,23.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_xestophylla,xestophylla,paullinia_xestophylla,paullinia_xestophylla,Accepted,-0.9,-0.4,-0.7,0.5,1,0,1
sapindaceae,sapindaceae,serjania,serjania_membranacea,membranacea,serjania_membranacea,serjania_membranacea,Accepted,-12.2,10.8,-0.7,23,1,0,1
sapindaceae,sapindaceae,serjania,serjania_circumvallata,circumvallata,serjania_circumvallata,serjania_circumvallata,Accepted,-15.5,14.3,-0.6,29.8,1,0,1
sapindaceae,sapindaceae,dodonaea,dodonaea_viscosa,viscosa,dodonaea_viscosa,dodonaea_viscosa,Accepted,-34.5,34,-0.3,68.5,0.686131387,-0.313868613,0.372262774
sapindaceae,sapindaceae,cupania,cupania_cinerea,cinerea,cupania_cinerea,cupania_cinerea,Accepted,-15,14.7,-0.2,29.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_microneura,microneura,paullinia_microneura,paullinia_microneura,Accepted,-1.4,1,-0.2,2.4,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_caloptera,caloptera,paullinia_caloptera,paullinia_caloptera,Accepted,-11,10.9,0,21.9,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_excelsus,excelsus,allophylus_excelsus,allophylus_excelsus,Accepted,-9.9,10.3,0.2,20.2,1,0,1
sapindaceae,sapindaceae,cupania,cupania_livida,livida,cupania_livida,cupania_livida,Accepted,-12.6,13,0.2,25.6,1,0,1
sapindaceae,sapindaceae,allosanthus,allosanthus_trifoliolatus,trifoliolatus,allosanthus_trifoliolatus,allosanthus_trifoliolatus,Accepted,-9,9.8,0.4,18.8,1,0,1
sapindaceae,sapindaceae,cupania,cupania_latifolia,latifolia,cupania_latifolia,cupania_latifolia,Accepted,-9.9,11.2,0.6,21.1,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_grandifolia,grandifolia,paullinia_grandifolia,paullinia_grandifolia,Accepted,-9.8,11,0.6,20.8,1,0,1
sapindaceae,sapindaceae,cupania,cupania_scrobiculata,scrobiculata,cupania_scrobiculata,cupania_scrobiculata,Accepted,-15.3,16.8,0.8,32.1,1,0,1
sapindaceae,sapindaceae,matayba,matayba_adenanthera,adenanthera,matayba_adenanthera,matayba_adenanthera,Accepted,-4.8,6.5,0.9,11.3,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_alsmithii,alsmithii,paullinia_alsmithii,paullinia_alsmithii,Accepted,-3.9,5.7,0.9,9.6,1,0,1
sapindaceae,sapindaceae,urvillea,urvillea_ulmacea,ulmacea,urvillea_ulmacea,urvillea_ulmacea,Accepted,-26.1,28.3,1.1,54.3,0.863970588,-0.136029412,0.727941176
sapindaceae,sapindaceae,paullinia,paullinia_rufescens,rufescens,paullinia_rufescens,paullinia_rufescens,Accepted,-0.8,3.8,1.5,4.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_fibrigera,fibrigera,paullinia_fibrigera,paullinia_fibrigera,Accepted,-13.2,16.4,1.6,29.5,1,0,1
sapindaceae,sapindaceae,talisia,talisia_peruviana,peruviana,talisia_peruviana,nothotalisia_peruviana,Synonym,-5,8.2,1.6,13.2,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_eriocarpa,eriocarpa,paullinia_eriocarpa,paullinia_eriocarpa,Accepted,-6.5,10,1.7,16.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_tenuifolia,tenuifolia,paullinia_tenuifolia,paullinia_tenuifolia,Accepted,-4.3,8.3,2,12.6,1,0,1
sapindaceae,sapindaceae,talisia,talisia_megaphylla,megaphylla,talisia_megaphylla,talisia_megaphylla,Accepted,-5,9.2,2.1,14.2,1,0,1
sapindaceae,sapindaceae,talisia,talisia_princeps,princeps,talisia_princeps,talisia_princeps,Accepted,-4.2,8.8,2.3,13,1,0,1
sapindaceae,sapindaceae,serjania,serjania_paucidentata,paucidentata,serjania_paucidentata,serjania_paucidentata,Accepted,-12.8,17.7,2.4,30.4,1,0,1
sapindaceae,sapindaceae,cupania,cupania_riopalenquensis,riopalenquensis,cupania_riopalenquensis,cupania_riopalenquensis,Accepted,-0.6,5.8,2.6,6.3,1,0,1
sapindaceae,sapindaceae,talisia,talisia_bullata,bullata,talisia_bullata,talisia_bullata,Accepted,-0.6,6.1,2.8,6.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_trisulca,trisulca,paullinia_trisulca,paullinia_trisulca,Accepted,-5,10.8,2.9,15.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_pterocarpa,pterocarpa,paullinia_pterocarpa,paullinia_pterocarpa,Accepted,-5.1,11.1,3,16.2,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_nitidulus,nitidulus,allophylus_nitidulus,allophylus_nitidulus,Accepted,-2,8.5,3.3,10.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_buricana,buricana,paullinia_buricana,paullinia_buricana,Accepted,-2,8.5,3.3,10.5,1,0,1
sapindaceae,sapindaceae,thinouia,thinouia_myriantha,myriantha,thinouia_myriantha,thinouia_myriantha,Accepted,-4.2,11.3,3.6,15.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_laeta,laeta,paullinia_laeta,paullinia_laeta,Accepted,-3,10.5,3.7,13.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_allenii,allenii,paullinia_allenii,paullinia_allenii,Accepted,-1.1,8.5,3.7,9.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_funicularis,funicularis,paullinia_funicularis,paullinia_funicularis,Accepted,-1.5,9.2,3.9,10.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_stipitata,stipitata,paullinia_stipitata,paullinia_stipitata,Accepted,-0.6,9.3,4.4,9.9,1,0,1
sapindaceae,sapindaceae,billia,billia_columbiana,columbiana,billia_columbiana,putzeysia_rosea,Illegitimate,-1.6,10.9,4.7,12.5,1,0,1
sapindaceae,sapindaceae,serjania,serjania_clematidea,clematidea,serjania_clematidea,serjania_clematidea,Accepted,4.5,5,4.8,0.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_serjaniifolia,serjaniifolia,paullinia_serjaniifolia,paullinia_serjaniifolia,Accepted,-4.3,14.3,5,18.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_clavigera,clavigera,paullinia_clavigera,paullinia_clavigera,Accepted,-11.5,22.3,5.4,33.8,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_glomerulosa,glomerulosa,paullinia_glomerulosa,paullinia_glomerulosa,Accepted,-5.2,16.4,5.6,21.6,1,0,1
sapindaceae,sapindaceae,cupania,cupania_rufescens,rufescens,cupania_rufescens,cupania_rufescens,Accepted,-5.7,17.9,6.1,23.6,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_costata,costata,paullinia_costata,paullinia_costata,Accepted,-4.2,16.5,6.2,20.7,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_turbacensis,turbacensis,paullinia_turbacensis,paullinia_turbacensis,Accepted,-3.3,16.5,6.6,19.8,1,0,1
sapindaceae,sapindaceae,sapindus,sapindus_saponaria,saponaria,sapindus_saponaria,sapindus_saponaria,Accepted,-25.5,38.9,6.7,64.3,0.729813665,-0.270186335,0.459627329
sapindaceae,sapindaceae,serjania,serjania_rhombea,rhombea,serjania_rhombea,serjania_rhombea,Accepted,-2.6,16.5,7,19.1,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_anisoptera,anisoptera,paullinia_anisoptera,paullinia_anisoptera,Accepted,5.8,8.4,7.1,2.6,1,0,1
sapindaceae,sapindaceae,serjania,serjania_paniculata,paniculata,serjania_paniculata,serjania_paniculata,Accepted,-4,19,7.5,23,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_racemosus,racemosus,allophylus_racemosus,allophylus_racemosus,Accepted,-2,18.5,8.3,20.5,1,0,1
sapindaceae,sapindaceae,paullinia,paullinia_pterophylla,pterophylla,paullinia_pterophylla,paullinia_pterophylla,Accepted,3.5,13.1,8.3,9.6,1,0,1
sapindaceae,sapindaceae,dilodendron,dilodendron_costaricense,costaricense,dilodendron_costaricense,dilodendron_costaricense,Accepted,5.9,11,8.4,5.1,1,0,1
sapindaceae,sapindaceae,dipterodendron,dipterodendron_costaricense,costaricense,dipterodendron_costaricense,dilodendron_costaricense,Synonym,8.2,8.5,8.4,0.3,1,0,1
sapindaceae,sapindaceae,cupania,cupania_sylvatica,sylvatica,cupania_sylvatica,cupania_seemannii,Synonym,8.5,9.2,8.8,0.7,1,0,1
sapindaceae,sapindaceae,allophylus,allophylus_psilospermus,psilospermus,allophylus_psilospermus,allophylus_psilospermus,Accepted,-2.5,20.8,9.2,23.3,1,0,1
sapindaceae,sapindaceae,talisia,talisia_macrophylla,macrophylla,talisia_macrophylla,talisia_macrophylla,Accepted,-4.2,22.8,9.3,27,1,0,1
sapindaceae,sapindaceae,serjania,serjania_pluvialiflorens,pluvialiflorens,serjania_pluvialiflorens,serjania_pluvialiflorens,Accepted,8.5,10.6,9.5,2.1,1,0,1
sapindaceae,sapindaceae,thouinia,thouinia_velutina,velutina,thouinia_velutina,thouinia_velutina,Accepted,8.7,10.5,9.6,1.8,1,0,1
